-26512.6768619,-7146.47344387,9623.94059869,-12118.5677069,-27724.2611573,-7826.42998976,-20157.1777298,-29428.5495401,-7817.69460451,-19637.5836804,
12474.9117238,-24800.0877437,-12759.0958314,-13511.0356176,-15294.0996957,-7847.625596,-20587.5171676,-13901.2877245,4172.25549649,-7608.50007137,
-23489.7280666,-46288.112212,-416.35844782,-27863.745123,6272.45669298,-27190.6346683,-4991.46986702,-21324.5262578,246.818994124,-3404.38163036,
9914.12580706,-44066.4353456,-12258.9226654,-21704.3676807,-21538.4162139,-23843.1574825,-21169.780847,-20011.6249913,927.096776957,-15392.0932492,
-12148.1791598,-2377.76146327,1658.6891193,-1352.3493544,-23904.9809528,-7353.94273958,-8095.86795285,-15696.2534954,-738.311259907,-18431.9390586,
-22208.5752517,-21786.6353886,17596.1572797,-6195.94742917,-12908.014276,-18520.0875915,-14316.6844393,-15976.9349699,-2090.4163321,-10255.1771709,
-3406.34846678,-3902.01324641,-5856.31747863,-5649.34368871,4583.31645298,-3063.38914445,-3512.42850319,-3044.59342293,-5173.11150364,-72.2931417251,
-24188.0119037,-8265.12643049,-12518.1931656,-7207.13733864,-10586.7714911,-2473.0030976,-21936.8878599,7041.26790289,-2411.6673542,-6272.36502386,
-10625.068943,-24943.326548,-2927.28417196,-18752.0799079,7858.57686741,-20022.9194894,-13500.0945241,-2409.34267659,-5267.90515879,-1835.16681447,
-14949.0574768,-14198.00343,-7488.09757107,-6580.97696146,4449.75226633,-6132.7623275,-3818.66911185,-12485.4224418,-5095.34223602,-1056.9371567,
-14323.8855203,-10769.8113591,-8561.8699715,-10251.342881,8367.17234794,-10611.9172645,-8202.68571393,-8244.32878725,-638.680973166,-2736.96493986,
-14944.7764328,-23761.9688428,-7706.53599432,-10971.3631928,-829.456650031,-16104.6619335,-18532.9790765,-6848.58484626,-6627.56674901,4022.77931376,
3504.10399664,-28819.7380599,-26407.1804832,-11723.4028939,-3215.83376645,-25642.7829869,-6545.35516359,-12363.587282,-23868.5953969,1467.11137291,
-31647.6980403,-11706.7075061,-5521.13636711,-4501.46474183,-6949.96741892,-5636.3939991,12316.1250946,-24677.455446,824.225883098,-14200.973098,
-15433.6727283,-23636.1612144,-3975.26560668,-2679.70597704,7879.01572897,-13780.1988027,-5133.51821212,-2385.01937106,-9314.44051884,-6768.24544812,
-19561.4128525,-14876.4428943,15603.2684082,-9118.00556533,-17272.6637865,-20783.4324302,2613.50213128,-27916.5953455,-10880.5032363,-29694.8855403,
-21566.1235179,-31113.431067,8188.94930097,-5518.87545201,-27881.5512733,-17915.3533634,-16313.4891793,-21268.1644518,-23596.8697719,-22819.2107596,
-18718.4148275,-19134.3563547,-3617.67718313,-15807.2881216,-10108.4253599,-15796.9752855,13694.3800982,-25139.4268864,-21730.0387277,-23288.0885064,
-13292.481465,-4776.93194557,-9800.51109313,-5862.62719842,-10967.6024532,443.709885588,144.231944884,-10890.6012329,4348.65362838,-5733.24549561,
-26873.153469,-10810.0803587,17189.6814917,-18440.9787074,-19878.4425101,-16333.8680621,-12516.0162174,-12379.5818979,-11648.9280506,-17248.5191866,
-16006.4513974,-11880.3055869,-15084.4833413,-4913.13417751,-16043.1129318,850.110210038,478.713969511,-22630.6706696,-6894.9216144,-9281.22349827,
-24640.0503329,-6852.03844547,-21420.4621267,-15023.5279992,-14826.8899413,-1912.43900261,-26929.8551127,2265.60359792,-599.583239769,-7222.61864242,
-24236.7936172,-6794.13872278,-1749.94163496,-11929.6684135,-9077.57129722,-1411.1500578,-12486.2480415,-12423.8892804,5553.4744179,-6411.58058,
-21034.6494272,-9610.77281431,-7066.9135906,13074.1087443,-19102.1517609,-8578.43328358,-36530.6268652,-10111.8204035,-2555.25697584,-7852.76166482,
-41225.206718,-17283.1172791,-6870.94501514,-1121.83053846,-7188.16241067,-22156.8336343,-28167.2119965,17187.1752743,-21461.7452888,-14795.4993912,
-9868.79454143,-7159.46408519,-11058.1054785,9943.14186763,-26356.9894274,-7125.78392563,-20590.5553491,-21948.2032453,-12243.5599093,-12792.7819296,
-25474.8659442,-7738.893036,-4913.27427973,-14324.8421907,-7666.73248373,-15289.0382824,14015.1444519,-17524.3437513,-7128.80095538,-16982.186259,
-15768.4085215,-12454.3713856,-4267.00535894,3185.62915621,-24606.5833936,-10372.983839,-12507.5296626,-24243.5047199,-8155.15169444,-18593.033107,
-21561.5277132,-23865.6030076,421.294911589,-3061.42150211,-18451.9084407,-13809.9813105,-21806.0108117,11335.6497446,-4659.9477349,-9664.27261891,
-31713.2419471,-16436.9178776,-20952.8955109,-8020.80893918,2879.68669412,3849.73705736,-16237.1985941,-6927.05305292,-10768.6705591,9555.76179987,
-16511.054727,-26308.1456402,-6874.31112232,-6196.94995793,-17230.6541166,-9866.90058236,-29203.0801178,15958.4342114,-9054.0880391,-7358.06185719,
-19252.4072302,-7668.03809136,-11064.7867884,-18161.0386055,3666.76951338,-6803.86028385,-399.245049802,-5341.99777111,-6069.23553531,-2679.04051096,
-24551.8671361,11785.3225813,-7157.68929636,-4649.39544071,-21052.7599625,-1106.2269173,-1776.1132803,-14230.8659525,1224.92621317,-7580.50270613,
-17314.5925353,-4645.57762543,-2768.49172383,5635.38062657,-11728.5944775,-7677.6860379,-16515.5541165,1413.70829855,-6572.0160759,-4218.24434655,
-18402.9336701,-10153.6360045,-9344.45838185,14409.3649079,-24872.0617817,-8170.10873589,-35364.8001164,-13181.4400414,-7583.90968571,-7255.39883893,
-23530.8457925,-52734.1076665,30890.0442517,-9630.89633485,-41387.4985976,-34236.1506561,-17894.8528539,-36495.8862959,-37013.8413133,-34998.3895294,
-17676.3942488,-14746.0225152,-5666.63101698,-3676.312772,-16438.8733641,-14657.9647912,1561.40486141,-25989.0238675,-28837.9935516,-31684.9789329,
-10259.7313729,-10833.6478627,11313.2400966,-16540.5141165,-13624.0623878,-18330.4204102,-9386.62504558,-13067.1392707,6591.08066851,-17693.4812703,
-15835.1175069,-18319.6668315,-5154.12197856,-9518.29619329,-14342.9226601,-9944.51326368,-29785.78196,-17527.347862,9609.4574109,-5180.38153701,
-9723.11429724,-9538.60157205,-11010.5693003,-4150.97209875,-17359.5786681,-646.260724668,-16194.8807568,-19101.7709943,-6300.16585083,-6920.49132206,
-11851.2810094,-1371.17008351,-2420.89804154,-5042.30818862,-1924.31397677,-7201.72941496,-9336.43012357,-3316.63995849,-3850.46332066,1590.29499539,
-17129.8530578,4060.76252991,-3142.52408915,-4698.06819715,-5238.57171726,-6800.58198445,-16403.6816159,-8854.50746783,626.903597861,-5174.64291385,
-23171.5107768,-24031.9114134,11199.3758059,-6957.71769817,-25685.5519002,-26693.5918275,-7305.98636965,-22551.5755142,-17201.5186802,-37782.9118919,
-15644.1202516,-24834.6162539,5781.81132835,-3234.91578966,-13917.696235,-14041.3176708,-16007.4675129,-21071.1714364,-13047.9236658,-15538.3549116,
-28534.4408523,-5317.02468404,-12316.7570998,-4812.30203476,-19561.1689332,-9771.20542076,11488.1812195,-17833.1822121,-5738.67293461,-17563.9402721,
-18534.047898,-9888.95861269,331.524612475,10245.8493725,-21513.6886232,-6295.55586631,-11503.5471657,-18370.4212958,-14506.2052805,-7301.68998577,
-13587.2265105,-18235.2992214,-17381.8035822,-12565.4933823,-1552.20670321,-8624.98154135,-21647.2438467,-7309.39344592,-4124.82291404,5884.83064781,
-15685.43594,-25448.2187793,2783.4431859,-10335.9295413,5750.17531944,-10575.0663488,-22841.6196233,-649.550719996,-8416.18569958,-1840.64904003,
2484.6181224,-25434.9047321,4809.4154279,-7080.93298672,-25884.4923116,-2248.26911168,-3389.3646425,-31509.0961924,-10604.8119315,-31845.4296103,
-19020.0741036,-16281.6877482,-6639.26725699,-13627.8330746,-17590.1930714,-4868.26463894,-13515.8275863,-24166.3636323,4816.02809886,-10167.1451008,
-17048.2053731,6381.71061537,-5807.92514729,-4172.7558745,-15260.8948708,-4534.68884092,-3655.97429208,-6432.53257983,179.280780989,-4808.74838374,
-22224.9368427,-26150.6477532,17854.8842905,-6350.35883916,-27071.4094053,-24113.0266168,-6706.57537963,-36846.0861377,-24974.038614,-34357.1050639,
-8915.19548234,-14208.0115152,-7592.77092046,-13127.4301734,6780.01825261,-14128.9554347,-5858.44298966,-2338.42269582,-9253.19402063,-3157.04431034,
-31947.3965143,-907.531307615,-12543.6374936,90.7893639697,-6209.46481124,2635.31107334,-20852.0399097,-10161.4346091,-4560.31093152,8196.97445181,
-20301.0132383,-18827.7391442,210.575061695,-14733.6427753,-2889.99147225,-17280.6370555,5920.64402751,-12919.6533344,-10234.9012982,-18967.7338144,
7223.43067196,-25649.9126919,-3479.18874107,-7899.68958009,-14697.4507387,-11068.8211782,-11612.5438274,-14425.375747,-6593.16022781,-11618.0021558,
-23166.8251577,-19726.3071831,-6939.79867644,-7280.67601905,7043.48930046,-11400.3025834,-10205.4634848,-1728.91229338,-6482.17495838,-2394.48152001,
-19476.1319828,6547.16970137,-6608.59328101,-5655.31141361,-18986.3670891,-2173.95761868,-3750.47196602,-8433.49065743,924.949592891,-6877.52630871,
16287.8529527,-20766.5380204,-5680.43816323,-7702.1264417,-27917.9667131,-10952.5669649,-22496.8752317,-10082.2405658,-4320.77654104,-9045.29310713,
-12007.0529025,-17095.1523187,-4622.40167582,-19490.1847563,6883.81620348,-13312.6072964,-12952.3701631,-2992.27924373,844.41372579,-8116.47013083,
-10899.6182626,-25840.6266467,-1935.63313459,-48.4513231855,-17152.4710549,-18083.3889456,-28856.4153547,16184.2723618,-10363.7015134,-13039.7969392,
-29629.7051615,-6874.03536932,481.498431332,-4301.18420033,-31344.4101662,-11614.1457744,-14364.6889903,-16432.6686181,2043.78699024,-19303.4426175,
-15820.1926493,-8924.29690813,-9290.57401788,-3704.91001538,-6806.42546653,243.363338435,-8546.30702038,-397.823183582,-3446.17260971,5134.27015049,
-27761.2105558,-19275.3470194,9491.07558221,-11693.1284305,-20182.3728374,-15153.2150877,-30509.9954023,-29319.8284427,-16753.7822407,-15474.4405292,
396.562868887,-19731.1502609,-1809.07772757,-15153.6796532,-14919.3448708,-10907.853209,4821.45465934,-5478.52613063,-8251.59407906,-17280.3830931,
-20746.2472676,11616.3051433,-7285.17744463,-2438.57472885,-11218.4591651,-1332.01074497,-3377.81160935,-3047.49213387,-2863.08336586,-4193.32919754,
-21691.5730478,-12142.9124571,-7880.43926597,-9910.22728429,-7309.93553483,-6885.66006722,-16490.5133278,-3273.29006535,-4007.87321278,576.957701651,
-22769.6251519,-25325.3592963,-7100.65531934,-7220.27648518,-15298.3204728,-17833.0755731,-32580.9686991,14618.1792562,-15892.3614426,-14895.8216924,
-14112.3948842,-46817.2571747,-5477.74078549,-30953.1206994,-16722.87667,-41271.3874858,15934.6451312,-17978.7716697,-24896.9429992,-31020.4595221,
-1074.57239374,-8007.27044401,-4237.2769838,5721.3552978,-36748.690906,-19460.4115691,-36815.9285891,-10720.692921,-18539.4792553,-19746.6453521,
-14591.0515919,-18167.1157796,-13538.2281466,-10263.8114208,-7652.47631617,-9734.64993747,-16104.3613098,-2922.32296866,-9942.71898262,909.963583537,
-27039.5296157,-12575.3083369,-1312.3084885,3003.3602269,-14590.1386885,-8693.08661394,-29555.6597686,80.0139242406,-5020.41354869,-3756.8117626,
-18249.5413238,-325.264978677,-8206.23536568,-16305.1007153,-18016.4887632,-5560.65546369,-18148.4441914,-7483.67871354,1790.32466711,-4436.23159159,
-1373.71463151,-16716.4386336,-11151.7686089,-18628.639772,-25117.8786206,2126.88499318,15572.7076011,-33644.839295,-5686.82659652,-29520.1426424,
-28139.5268,-22954.0747947,-12773.5422552,-4080.47068793,-5803.29246446,-12962.1772389,-17604.6339819,9427.44560425,-13515.9775902,-9724.26116865,
-18802.5023516,-7351.39759819,-4461.20702903,2505.61093454,-24689.0032818,-7749.66915375,6290.07088539,-41096.9720283,-10884.1348813,-39989.9922518,
-11238.953239,-15317.5494631,-4452.50943802,-18459.6698133,11695.564913,-5510.15736121,-32.5034898575,-14635.5601846,-4487.81065302,-8843.53809269,
-27729.5099492,-8929.85808098,-16734.8534382,-9726.48780938,-7489.46128624,498.279385029,-11570.5527019,-5607.84116111,-9002.19643662,5074.07862197,
-23532.3840712,-6783.80982457,5499.28312545,-9026.04996943,-20718.3558781,-6629.93297724,-18067.2855043,-12222.916247,4254.78386831,-7117.22514803,
-15199.7152529,-17587.043238,-18885.7800406,-8207.840412,-9409.95286297,-5726.67893503,-17333.3594446,-2851.12753782,-8812.83661953,7487.95060633,
-11262.4849219,-3928.1397241,-1173.75539722,-4300.01945284,-3371.54103616,-3345.17594148,-11445.9957162,8072.81061244,-3394.49807723,-16111.3972937,
-15821.1665456,-18132.267218,-6901.08281463,-11844.626858,-10059.3568616,9792.07179334,-26208.0971073,-24074.6082525,1067.92270699,-13459.2575015,
-15151.9565973,-15267.5444562,-3806.94730886,-4748.4612025,-11259.0478179,-6290.19628992,-19997.4736803,8438.34170664,-11532.4421291,905.778175685,
-14188.0180936,-1353.02342216,-10111.0474023,6476.47046839,-17561.2762197,-756.79837757,-19493.8041012,-5299.07388099,-13748.8190314,-900.604463329,
-14564.1993898,-17297.0314956,-11144.7120243,-23742.4263476,12511.3648328,-15891.1606905,-3365.03851811,-11120.8786682,-7527.38607911,-7166.60690452,
-25677.9308403,-7859.45683856,-9391.47308733,-14818.043673,4935.91918567,-8398.95315757,-3341.25397037,3038.9057313,-4390.45231925,-1152.87365162,
18353.2503204,-32774.488222,-22464.1882657,-24413.1746353,-14466.2778613,-10075.5761654,-25409.1747077,-8816.0967975,-13436.7462955,-5818.41022974,
-29441.165915,-17081.9297383,-8148.47241652,-10591.8550814,-4053.36412475,-11899.8673106,-21612.5619428,-1201.15203555,-6788.50618333,3639.31468943,
-21189.048789,-29374.0934447,16708.4153923,-12687.6759147,-11680.7357471,-22470.2236649,-14841.6050627,-41917.4217824,-6559.2416812,-24544.2087353,
-13237.9894563,-13997.8330615,-8623.0049266,-13126.5029244,-14955.5462588,8768.86520821,-16438.7909701,-14579.2838395,-6335.91492927,-8917.67024467,
-2198.22000806,-7891.98347438,-12844.2261396,3982.54821974,-15860.8451936,-4997.33421808,-6794.01897574,-17744.5726741,-5008.77537317,-13304.2612385,
-14874.0642838,-34034.1374925,-9482.85381353,-4811.07726927,-17949.5310765,-17414.3616057,-27748.5944254,14588.249523,-17723.2661712,-16918.808565,
-10405.6464707,-16907.3066793,-20437.4293884,-23364.5379422,-9664.53321001,11285.2910698,-25489.2087663,-11017.6296417,-4394.82197757,-13285.1242096,
-19176.1275586,-22365.6743885,-21405.2929534,-9955.47023805,-11715.9007349,-9877.31835249,-33511.3449715,9141.86935822,-9687.87036283,1045.96581744,
-16713.914312,-14689.6954266,-11884.8180328,-14557.9387042,-11702.9774393,-8787.50890294,-29825.4258329,-22943.811104,9823.20539972,-9258.63664041,
-15630.392883,-34067.323354,17874.1129337,939.970358542,-18284.587493,-16125.4873278,-16676.5862051,-10475.800042,-16128.2576723,-19785.2926869,
-33916.5351542,-11383.0215394,-8252.46275539,-11916.4440432,-12897.0165506,-16100.48101,11637.0423369,-24634.5937648,-11029.4457181,-21049.8597936,
-26698.894767,-9635.63596244,-10138.136587,-9168.88547802,8192.32093179,-5288.59201934,-5912.80292807,-16399.0331881,-6103.49465302,-3151.1561154,
-13305.8496776,2471.9305226,-6145.18801553,-3638.93894932,-9554.49422824,-607.221996459,-3049.68392912,-1703.32088224,-2064.80071077,-2110.49666581,
-18326.1736049,5935.26414354,-6448.62062562,-7551.55413126,-15135.1745405,-4238.70970889,-2731.63698518,-9411.99196836,-3355.8611747,-9119.29860112,
-59562.1712839,-16564.8510356,-18723.6700058,826.791657464,-21619.9270411,-12386.2327288,-21283.4410001,4831.7440616,-14870.4705899,-11188.5275068,
-18178.0861694,-18661.7959793,-8639.49141562,-8072.25067388,-14429.6291546,-9060.65935348,-25373.3145612,10619.4144024,-9889.88359255,-5641.89420194,
-17308.2488882,-5085.39255251,-8231.62858929,-36555.37942,-4562.74553666,801.997940246,5372.70119395,-15275.4699265,2298.55225107,-4215.39264547,
-14263.6886742,-11297.2398955,-2714.47949084,-3648.4057199,-12558.0655182,3373.68594858,-1794.49375263,-28125.8433696,-2937.17683456,-15962.3483338,
-10031.0637864,-13353.069898,-6905.34126921,436.328316251,-12981.2176816,-1758.46219642,-18834.618258,-16660.6578573,5901.53112627,-2383.1793341,
6858.14541999,-26723.2996083,-3069.92001271,-9809.82271293,-32918.6255564,-12194.9653121,-1892.41087494,-20161.2195058,-9253.35739458,-22616.4598212,
-23720.8987736,-4143.24970318,8332.01367785,-2928.62412587,-17703.9068278,-7700.0801976,1156.02881457,-16946.6856484,-5927.37562528,-40546.7760265,
-19391.3214862,-4084.84674078,-7426.01601561,-2848.62298188,-9215.05438268,-3735.77152898,-22643.1035798,3562.6761572,-707.449792499,-6334.78735429,
-12445.7752571,-10474.3629038,-15763.1996201,14282.4466587,-16365.3936525,-10436.8175284,-24726.5552615,-5778.56609065,-13289.5549383,-706.59853398,
-18753.6224087,-14480.9051121,-15975.4336631,-17430.9565304,-4696.95459033,-387.549414016,-18660.4212105,-8920.00818281,-5622.04932608,5800.92411295,
-30926.463983,-10551.0086332,9416.6727792,-9494.24037587,-38832.4179827,-14625.4240625,-38720.6752001,-22854.4988102,39.7772894597,-19275.6932215,
-16875.4923507,-19215.8174137,-2560.70041621,-14395.2620637,-14058.1460435,-9720.30450327,3360.18389306,-18731.2501529,-10654.2004402,-32016.1964098,
-16476.785329,-28440.5592341,-25425.6014062,-31626.4446701,-16527.5535981,-23876.2633617,-21269.491273,-6061.82043413,8495.07852457,-2058.68645506,
-17928.9081436,-8900.89627983,13916.8007416,-14694.2295801,-32102.6648771,-8235.06733302,-8431.64979853,-38739.5386978,-21129.1102801,-16660.9479373,
-16781.7133885,-5928.93767442,10302.6109513,-5697.59015167,-36681.1832937,-8731.81039496,7480.17055213,-36409.9637076,-7129.36513849,-22547.0668571,
-16788.3060425,-11421.2742855,-9321.57928611,-3210.7112525,-6909.89925522,-1733.94457665,-16485.293739,-8979.58520459,-3561.21267822,339.9094731,
-33765.3942982,-3033.93735425,6929.81705476,-10634.2040252,-32053.065722,-20635.9823481,6900.45988722,-40399.7994651,-15153.1002978,-37202.3347072,
-13448.7839669,-1666.43128371,-5808.48131306,-1699.97584208,-20761.7636855,-3016.76002163,-11386.4408971,-6481.18857927,6575.53802457,-4906.21723098,
-5674.85853867,-11015.5512691,-17044.3898144,-12887.9107297,-20656.433318,666.537009053,3059.73951129,-37745.3922541,-6717.34457551,-9846.35143655,
-18045.382833,-21685.5918882,-18006.6152047,-17056.9977811,-4062.78629793,-16314.0365416,-26666.8968457,-5000.07902254,-3560.6520201,7182.82792978,
-8202.9157896,-3649.42408114,-3148.19165045,5738.00610685,-25427.2668861,-9646.98742095,-14536.6174035,-4385.26244494,-11848.2772267,-9203.54933197,
-18000.5507791,-13713.1077713,-8911.71775445,-6882.38695278,-7318.97998079,-12042.8956424,-17333.0630162,-6929.07254509,-3796.94711131,4022.18380745,
-9898.79312092,-15225.3801419,-17141.6278078,6768.67293935,-32046.3982889,-11815.2433577,-34026.7311033,3976.94646076,-15110.5619785,-7494.53728783,
-17974.380381,-13749.7302418,-15776.2585083,-14184.4291009,9593.88242382,-7068.36601513,-11530.3335587,-10745.1211839,-13634.6496154,-2147.24655618,
-9002.47648278,-13689.7285153,-15256.4076347,1806.8786193,-10769.9221048,-115.841989024,-13093.5930637,-11943.8217956,-309.247836836,2550.99699518,
-19336.2511754,-6261.81983153,-2430.86024983,6154.30566635,-3450.62049845,-2454.52579257,-25635.4263531,-5795.53987455,-3965.17308503,-1454.74802251,
-17462.1136286,-21705.2657332,6592.58839519,-3879.14443758,-2237.11881752,-14987.779139,-10945.9370365,-20892.8497181,-22834.0632391,-15219.2709,
-16296.6996641,6157.22641551,-6425.7428175,-5687.46845101,-13340.6302763,-3441.31130983,-8382.99812439,-5407.87352048,-2175.81773584,-6221.32966384,
-23103.2001559,5703.9650212,-10503.2956129,-4514.5655907,-9440.81144288,-529.45994553,-197.993287895,-9975.6790834,667.397405196,-2514.17929627,
-23017.9096653,-12192.0746613,15413.9408795,980.710329842,-19705.1356098,-11660.9353469,-7322.53048397,-26582.6878477,-4029.59797443,-13821.7584839,
-12226.2418623,-4138.50222939,-7782.81116305,8074.33660031,-25293.6864267,-5957.76385811,-8275.30915286,-2291.03916208,-11753.5850122,-5990.03611914,
-30393.5527109,-21192.3272867,-13914.6580724,-9674.28160593,-21382.1409398,-5283.01537177,-33706.7555799,11707.8012718,-9670.04632407,-11874.7759414,
-20740.2777841,-15431.8684792,-13105.1495456,-4842.21513787,-15131.4052977,-2060.47844288,-24112.7758216,-9187.31260377,4409.74281066,98.0374183434,
-31142.3714136,-13299.9817586,-10761.4100522,-2555.59270572,-18279.1225574,-1087.58834121,-32044.6862272,-4026.08868756,-625.844216285,-6899.16909257,
-34409.6464704,-45139.5785379,-6667.7825032,-12645.5438,-20559.6472154,-23213.0007142,-56347.3395497,17694.7019787,-10391.3545065,-6669.59119301,
-21995.7678496,-24915.30551,-17918.591609,-17423.4016063,-6564.35112964,-12403.8774238,-19814.0704371,-2419.19936906,-12727.5415494,2912.42883204,
-5555.74610538,-7821.63946686,-1472.03927602,-5122.83571335,5485.70820299,-10519.2499959,-6056.52630086,-2833.83768785,-1917.22059712,-588.04694714,
-10507.2096835,3452.04606205,-3597.8113222,-878.877295891,-10386.1272085,-3667.55231173,-7673.60722182,-6030.18037558,-1412.2027249,-4220.22013923,
-13079.5121462,-8472.39611758,-18222.3300249,-3884.81292109,-9117.10767299,-1509.58001188,-14509.8660886,-3788.60465314,-5737.93145293,797.56912695,
-37381.1925031,-7162.93178528,-11369.817963,-4338.88663306,-4904.31684653,-4099.40747243,-21270.8008007,-4532.5973486,-3020.15128031,2843.38594447,
-13377.3627828,-7208.68172146,-5614.43552198,-16067.5099599,-2221.15936983,1180.73553998,-9947.64148505,-13571.8339319,-3244.75769992,-7203.02196824,
-19482.1987188,594.199122718,-13412.8054457,-10197.4590083,-1138.80609681,358.479651566,-10441.4553739,-8420.2712116,1283.68735085,-1184.03084412,
-32689.5729924,-11712.4343777,-11519.0002991,-9243.11988153,-4729.25435364,-7867.06407272,-15297.8295927,-3067.30499426,-7048.26333717,596.877132048,
-12085.9542491,-17331.7076987,-10210.8195532,-2728.53397524,-15540.2217589,-1110.06820692,-12693.8020189,-15879.9631257,2561.10711084,-2706.28050446,
-5052.83734231,-27160.4769236,-10155.6415849,-60474.3710474,-17918.2370358,-9121.50364631,-12787.5767265,-15018.464403,8489.19565955,-17821.4170577,
-22216.5291478,11033.7348047,-8567.88798992,-3867.15328078,-16418.0994461,-2540.45629176,-2666.88466356,-6860.24949347,-4112.05597224,-5358.5475108,
-14990.4416045,-18599.278444,14239.6939001,-7443.43060459,-21726.2250108,-21460.0853308,-16934.2365216,-26464.644372,-3136.51299947,-16469.4423985,
-19411.5998855,-17333.8563043,-17222.0312578,-17995.4700871,-10272.8866619,-7449.853719,-27760.6174268,8664.1485554,-19179.1646296,512.811000007,
-15707.7173376,-14832.8060709,-6095.64078603,-8776.63157934,-3514.76171482,-7881.45361895,-11820.4078219,-2024.10577769,-3335.22564218,3976.92061266,
7668.31127229,-45226.1554893,-5757.76585393,-17123.0900564,-18750.7490958,-17039.3499064,-23928.3604904,-23054.0147031,-16822.4164163,-13031.4231391,
-21680.5063926,-5175.97699253,-8596.3663932,-11156.6468908,-15248.2351855,-8488.77697643,-18897.0986278,-6524.69150698,806.829986796,-3517.43790966,
-26318.1087758,-15263.824922,-14432.2188401,-11119.7181481,-13941.2704891,-8379.08711756,-32661.6030243,6690.21824412,-8789.75961271,-125.254619454,
-19799.1271761,-3392.14485449,-10209.6844704,-5201.70496909,8351.22287916,-4407.93000455,-3470.35396051,9781.945383,-7469.27162748,-17824.1942133,
-25020.7920548,-7068.42241666,-14942.4277681,-8157.08862093,-18563.6707265,-9196.33202688,17823.1290606,-24656.1188871,-15986.6377255,-23875.1716876,
-24879.3593538,-14343.595838,-9882.11947784,-3271.86146549,-21919.6840633,-9124.02853534,-10357.1290627,-15577.1889876,721.075421509,-25181.2896564,
-5724.26180799,-17797.4216174,-21401.0588419,-24012.3799092,-18437.5343204,-24193.5569971,10085.3659935,-37342.8480596,-2015.3627941,-10668.0215139,
-11706.0536694,-21869.3325068,-7383.67300994,-11821.2609669,8684.30513341,-7925.17931384,-7932.6814202,-12059.8072305,-6868.36867294,-4275.50260959,
-35765.6234816,-18613.4184788,-21396.420287,-3353.21545211,-25332.16924,-6191.025594,-46127.1092481,-3550.48091717,3989.34458399,-6479.24830883,
